TCGA-PT-A8TR-01,-0.5832569,-1.7547743,0.5950982,-0.3961386,0.05239462,0.7144102,0.15270941,5.5642376,3.5119672,1.8399043,3.5628133,2.496857,1.2966846,-0.83314085,-2.7130127,0.075654425,0.2874811,-1.5328014,2.9731479,3.5240457
TCGA-K1-A3PN-02,-2.2691264,0.39582458,-0.6824309,-5.9235067,3.6369412,-1.393414,0.7939211,4.039699,2.16555,0.38942638,0.5134905,-1.0052054,-2.7225657,-1.700446,-1.2897365,-2.8411455,-0.5431476,-2.6472232,-1.625035,-0.83881986
TCGA-DX-AB2X-01,-1.5977287,-2.3987188,-0.4927127,1.2423608,-2.5149252,0.82789564,-1.7791871,2.3909297,5.3305116,1.5316228,-0.2522861,4.776938,2.5803888,0.10728019,1.216001,-1.1116781,0.33081943,3.14395,2.5825114,5.042126
TCGA-HB-A3L4-01,-2.1450763,1.7736014,-4.4776506,-0.2886501,0.29072973,1.2389613,-0.7051055,-0.5897454,1.0574218,2.7194588,-0.9987469,4.192876,-3.2901466,-0.040328227,-0.78163666,4.8198085,-0.59622407,1.8907809,-0.24163918,0.51252705
TCGA-DX-A3U6-01,1.3153175,-0.12055127,-0.13778679,1.1910137,-1.029759,1.320181,0.30875465,0.97913677,0.9056193,-2.1994846,-0.62883615,-3.232791,-1.3227286,0.6291678,5.2410336,-1.9966158,-0.8182727,-0.6443204,2.318651,-0.5692375
TCGA-QQ-A5VD-01,1.4044503,0.5847071,-0.7417119,-2.5289705,1.0961088,-1.0266935,-1.1521572,0.16460584,-2.3749933,-2.4216535,1.6002929,-1.8700795,-0.33147478,-0.7632493,1.3226974,-3.742594,1.4758227,2.7701786,-1.2714086,-2.1184416
TCGA-QC-A7B5-01,-0.8872438,-0.763201,0.54743654,2.3519044,1.0169712,0.37497175,1.8749539,-1.4360789,-0.43559468,-4.20738,0.93711567,0.46044177,-0.35497463,0.8829261,5.580991,0.34314853,-0.0053613484,-1.4823675,-2.9750473,1.796468
TCGA-3B-A9HJ-01,2.3043969,3.8090727,-1.0218099,-0.09737164,-0.02275042,0.41043404,-2.7551715,1.1782976,0.9320239,-2.4242074,-1.5919049,-2.9617958,-1.8317854,0.69556785,4.9432783,-0.8019601,-0.33338106,1.1895416,2.0742102,-1.6347764
TCGA-3B-A9HI-01,2.434734,-0.59168667,-1.2590683,3.0216973,1.193599,0.75567394,-5.5183964,-1.1178175,-1.8128282,-0.33107987,0.38014096,1.5783505,-1.9060851,-0.69179416,2.0643795,-0.10745524,0.9600273,5.581585,0.64188075,-4.3285728
TCGA-DX-AB3A-01,5.502745,-3.410598,-1.4888614,2.7873511,-1.0191748,-2.6221142,-2.2294672,-1.6235509,-0.86852294,3.1628487,-1.852121,0.37059334,2.7924953,-2.891077,-0.4038018,-1.0597162,-0.13983937,0.8633723,0.214648,-0.15721685
TCGA-X9-A971-01,-2.9931896,0.36163694,0.5820094,-3.274231,1.6572789,-0.3968293,1.5348687,3.995232,2.8296072,-2.960532,1.0616739,3.5635517,-0.040418588,-2.384095,-4.4779673,-0.42484516,0.9695404,-1.9884666,-0.087575965,1.2702154
TCGA-RN-A68Q-01,3.289899,-0.6374611,-0.33631375,-1.1605064,-2.257004,-0.70043063,-0.37744242,0.928004,1.6343696,0.7874894,-0.10889521,-3.334607,-2.9003189,-0.3288245,1.2365512,5.1587214,-2.1784668,1.3767246,-0.6160754,-0.051816735
