TCGA-OR-A5JZ-01,2.858802,1.864986,-0.13888831,1.0775708,1.1245124,0.16473983,2.7530806,1.6901355,-0.5552958,1.8947442,-4.6204267,-1.5275369,2.8912625,-1.0979775,3.2834277,-3.1947312,16.559723,-4.4966373,-25.442717,-22.99261,3.7847362,15.13698,13.525442,-6.9850407,-12.873031,2.1456563,-16.686548,-10.762888,1.4947914,11.708392,14.42489,6.970247,1.6559277,0.73999053,-22.88885,-13.370416,-18.428068,-4.0651994,18.101013,-9.931572,30.31489
TCGA-OR-A5KU-01,2.7745097,2.4777155,-1.5226141,1.1023144,1.8897829,0.048068125,2.949941,-0.21986085,-0.1738275,0.9360055,-2.974627,-1.0816355,2.8018486,-2.2377372,1.7940257,6.0289593,10.833542,-8.860863,-12.53966,-9.593793,9.756241,11.068087,-2.8396106,-8.451081,3.6675332,-6.7915077,-12.955322,-12.175678,-6.28656,-1.4176506,10.772088,-4.0140567,6.972946,7.6934834,-14.524111,-9.601189,1.0261692,5.032559,-1.9133788,-8.489347,11.944456
TCGA-OR-A5JW-01,2.283541,1.7433312,-0.423587,0.76046735,1.2637295,0.10934581,1.9195616,0.5933341,-0.074772485,1.1039985,-3.3402414,-0.9933584,2.3021789,-1.446085,2.4386632,6.893037,18.54668,-8.958263,-24.69758,-24.080679,7.6309934,13.522241,2.1885402,-8.664659,-1.9047289,-7.837802,-18.08445,-15.357895,-10.444509,-2.5057423,13.8746805,-5.6740413,11.621102,12.404054,-16.833664,-12.525341,-5.558529,4.75204,6.9097676,-11.10283,21.07623
TCGA-OR-A5JL-01,3.0747828,4.3594937,0.029045131,-2.1397471,2.67571,-0.22073375,1.4476426,-1.0850801,1.1650144,2.9764295,-4.4534216,-1.6665478,3.3409877,-3.3258724,6.0372815,-4.113362,11.57506,-4.7112617,-17.306738,-13.338165,5.5701585,13.863824,10.463714,-6.6419067,-8.941022,2.9699833,-13.782466,-9.057263,4.736876,13.225983,12.438554,8.622238,-1.2133416,-2.9592178,-21.866701,-11.784328,-14.682014,-3.8529384,12.665129,-8.795205,25.472324
TCGA-OR-A5JB-01,0.52030367,1.0580153,-1.4528631,0.09149782,1.1565695,-0.21311112,0.80459243,-1.3193923,0.2714571,-0.508605,0.4265942,0.062380314,0.284378,-1.3784418,-0.36046106,1.3355303,15.672548,-7.0300975,-21.97609,-19.5599,6.7145886,14.06958,6.9590855,-8.213552,-6.0331798,-2.2442002,-16.58232,-12.721533,-2.6875803,5.7810397,13.667972,1.8236029,5.058389,4.80862,-20.27588,-12.805883,-10.934603,0.1539235,10.239601,-9.9892645,24.437176
TCGA-OR-A5K8-01,2.8342729,2.2287078,-1.188173,1.2749578,1.6412193,0.12362647,2.9090037,0.3607544,-0.2783544,1.1100013,-3.4055352,-1.1723254,2.8286107,-1.9081049,2.0006444,4.9252105,19.242205,-8.317954,-26.486143,-25.6443,7.305552,14.479727,5.423639,-8.610975,-4.6595864,-5.8502336,-18.8521,-15.111965,-8.252754,0.83572584,14.661622,-3.0170808,9.869565,10.316687,-19.084532,-13.504155,-9.4595995,2.9227915,10.116384,-11.335228,25.077873
TCGA-OR-A5LE-01,1.2406249,5.4460363,-2.6493554,-3.0608985,4.4347205,-0.5134617,-1.501796,-7.182771,3.4043827,-0.99722767,2.07074,1.0365441,-1.6229091,-6.0804777,1.2137685,9.085045,9.570061,-8.57911,-10.223317,-8.596419,8.652033,8.74007,-7.695697,-7.169262,6.729758,-9.213358,-10.580056,-11.005932,-9.48672,-7.2257195,9.184411,-8.6010895,8.865433,11.030425,-9.521067,-7.442104,7.141642,7.534401,-5.82937,-6.923919,4.8148394
TCGA-OR-A5KO-01,2.9675157,4.8382354,-1.1758206,-1.4566119,3.4224238,-0.1809391,1.8448651,-2.3277428,1.6060518,2.1440601,-3.515006,-1.1114118,3.0310588,-4.1515217,4.799567,5.598901,12.145892,-8.929764,-14.0723715,-11.464577,9.9781065,12.00852,-1.5062137,-8.84716,2.8078103,-6.371549,-14.29729,-13.034554,-6.0749855,-0.07157972,11.918571,-3.1221495,7.2924223,7.548952,-16.105042,-10.524761,-0.88185596,4.6459055,0.054875344,-9.024689,15.028666
TCGA-OR-A5K5-01,1.2591999,4.5825996,-2.3671267,-2.2561045,3.7766902,-0.3905421,-1.0053668,-5.956642,2.8277504,-0.8445511,1.4488273,0.8250255,-0.9228375,-5.298785,0.99687016,14.107539,6.147483,-12.018699,-4.4228387,-0.29313296,12.454716,8.407973,-18.0859,-8.862375,16.83919,-14.615181,-8.589173,-12.587858,-14.0532675,-15.561194,8.164179,-15.045511,12.421174,14.380421,-6.3150353,-5.9579315,20.152466,12.660369,-18.223963,-8.065286,-6.2014127
TCGA-PA-A5YG-01,1.997172,1.405406,-0.32708502,0.78646106,0.97942895,0.17363165,1.8180115,0.81517184,-0.21707684,0.99476546,-3.0483994,-0.93594545,2.0168045,-1.0697103,2.0863538,-3.630576,14.419938,-3.8283362,-22.492308,-20.015385,3.4509923,13.865803,12.688167,-6.1325054,-12.118371,2.6381843,-14.744021,-9.379574,2.4787927,11.598622,12.886313,7.2052765,0.57227695,-0.48036572,-21.18213,-12.072394,-17.074518,-4.195637,16.421896,-9.018001,27.640398
TCGA-OR-A5JF-01,1.9807599,2.0616338,-1.0667677,0.43281928,1.7123841,-0.01279236,1.584742,-0.73516196,0.3602904,0.45110938,-2.1327658,-0.5810399,1.9732575,-2.113388,1.7303438,2.730099,10.4372635,-7.999277,-11.837997,-8.427754,9.839516,12.0889435,0.7140541,-8.585976,1.4753878,-3.7992961,-13.426593,-11.923988,-2.1353142,3.9913273,11.425481,0.6236603,4.2405806,3.6233943,-17.549646,-10.4625025,-3.399608,2.6609342,1.3836771,-8.650413,16.212667
TCGA-PK-A5H9-01,2.3110116,2.8924685,1.084489,-1.8494465,1.3235992,-0.14589278,1.1048713,0.43764114,0.3206109,2.8715997,-4.1247783,-1.5918214,2.6512456,-1.8735654,5.923361,-9.182277,14.699186,-3.2522275,-25.890509,-20.441557,2.8950706,17.467716,18.76483,-6.023034,-18.565731,7.7057514,-16.467478,-8.409996,9.519059,20.911152,15.313222,14.98955,-4.6940336,-7.368085,-28.340313,-14.63701,-24.74271,-8.712565,23.420534,-10.724496,35.880913
TCGA-OR-A5J3-01,2.3511415,4.611132,-1.2083393,-1.975233,3.2953517,-0.047263343,0.8776611,-3.1193728,1.9591789,1.1843516,-2.0677063,-0.54666543,1.9570746,-4.2090807,4.06643,4.6703215,11.106554,-8.254502,-12.4715185,-10.182772,9.557322,11.333546,-1.001743,-8.289023,2.4441426,-5.5326734,-13.141241,-12.148995,-4.8628497,0.72981024,11.208241,-2.202009,5.981596,6.3834805,-15.495896,-10.051781,-1.1853,3.9213676,0.18724644,-8.151713,14.235205
TCGA-OR-A5JS-01,1.3151708,3.314444,-0.40449557,-2.0136778,2.6966662,0.13266942,-0.6943872,-3.1668441,1.858612,0.2413985,-0.58374774,-0.23023234,0.06107074,-3.5747032,3.0305834,7.904472,7.615658,-9.706926,-6.839574,-3.5322528,11.057419,9.579571,-7.9733667,-8.520709,8.829913,-8.459816,-10.8175335,-11.875122,-7.340762,-4.516452,9.108562,-6.387742,7.351454,8.253536,-11.6666155,-7.7322836,7.4489164,7.225765,-8.397731,-7.6268406,5.1884913
TCGA-PK-A5HB-01,1.2066449,3.679319,-0.858787,-2.305854,3.0240595,-0.014605255,-0.96309495,-4.0028687,2.1032941,-0.09415752,0.027855843,0.07411952,-0.4555647,-3.9782648,2.6270976,9.595696,14.157429,-9.700268,-17.875135,-16.578133,8.158285,10.899271,-4.5955267,-8.160418,3.8796422,-10.233087,-14.451088,-13.844839,-12.170257,-7.4033337,11.374077,-9.321947,12.021865,13.726318,-11.983655,-9.723293,2.8584316,7.53986,-0.99197686,-9.48713,10.931955
TCGA-OR-A5JE-01,2.0434139,4.9933186,-1.4611063,-2.7088757,3.8465576,-0.14048466,-0.37166113,-4.8869414,2.5446007,0.27426437,-0.5316187,0.047404382,0.5216824,-5.147823,3.4468858,13.026691,5.8696113,-11.448806,-4.168206,-0.08867335,12.194188,8.265374,-16.57929,-8.657068,15.760635,-13.321767,-8.534132,-12.154684,-12.831448,-13.711303,7.9785466,-13.532195,11.388757,13.055341,-6.6843944,-5.95282,18.291508,11.857878,-16.964098,-7.7154646,-4.7586794
TCGA-OR-A5L6-01,2.5148308,1.7808752,-0.58795196,1.0790702,1.242897,0.16688699,2.4182222,0.88432026,-0.330577,1.2062348,-3.539063,-1.1250715,2.49944,-1.3420236,2.2491744,2.6155221,15.459767,-7.0249763,-20.948326,-19.46354,6.8253937,13.338522,5.5105515,-8.108771,-4.5352206,-3.3151617,-16.132494,-12.964424,-4.396779,3.7321308,13.2202635,0.074181326,6.2320213,6.2488546,-18.545925,-12.241707,-9.018083,1.3597094,8.715206,-9.784976,22.34704
TCGA-OR-A5LG-01,1.983715,3.4703271,-0.63488346,-1.3701781,2.4497745,0.01902391,0.79505223,-1.8722253,1.3453045,1.1835885,-2.2529948,-0.70376575,1.7966157,-3.1075628,3.616592,-3.0205746,15.044767,-4.2234626,-23.092337,-20.673075,4.0085897,14.37019,12.355461,-6.7434063,-11.791816,2.0417693,-15.4559145,-9.9733095,1.8587966,11.146258,13.563569,6.813948,1.0293376,0.25113305,-21.741682,-12.488094,-16.71755,-3.7797167,16.127794,-9.146377,27.98859
TCGA-OR-A5L4-01,2.8795173,4.5197196,-0.50715625,-1.9295162,2.998911,-0.17590207,1.4909583,-1.7224094,1.4404614,2.4734573,-3.8080454,-1.3712335,3.0040543,-3.6649616,5.378774,-2.3219407,12.125048,-5.4829874,-17.161345,-13.459357,6.434388,13.775314,8.676944,-7.3825073,-7.090752,1.1972986,-14.102967,-10.260242,2.6691966,10.731204,12.635229,6.4326587,0.4037123,-0.82476205,-21.23578,-11.92547,-12.436637,-2.3629646,10.479389,-8.9087515,23.980827
TCGA-OR-A5LK-01,3.0557888,2.119851,-0.21278042,1.0398109,1.303474,0.14500625,2.849114,1.4736744,-0.4980755,1.9551245,-4.736875,-1.5692649,3.1257966,-1.3550872,3.4659317,5.1498685,14.933518,-8.194651,-19.70253,-18.260021,7.5789075,12.176235,1.9697257,-7.990469,-1.1863399,-5.923872,-15.580738,-13.196129,-7.1864357,-0.28996944,12.075368,-3.3744135,8.479242,8.865495,-16.106497,-11.330231,-4.882368,3.6781075,5.0713797,-9.646459,18.399899
TCGA-OR-A5K2-01,1.5643859,4.31383,-1.966038,-1.9538076,3.4202547,-0.21582162,-0.43131956,-4.8578033,2.3403368,-0.3545554,0.3895602,0.43563074,-0.02636415,-4.7767873,1.6854306,13.704181,6.727028,-12.192776,-5.449559,-1.2126065,12.466114,8.807505,-17.221077,-9.121559,16.0292,-14.312659,-9.356881,-13.015926,-14.055681,-14.712879,8.701588,-14.544482,12.46991,14.294454,-7.2835374,-6.440341,18.738997,12.54214,-16.975843,-8.427342,-4.5520396
TCGA-OR-A5JM-01,2.0196724,2.0338356,-1.8412855,0.8509273,1.7347969,-0.2577113,2.1481757,-1.1970292,0.1401077,0.08654675,-1.3486748,-0.5589922,2.0531893,-2.312337,0.58980304,13.837441,6.550702,-11.696204,-5.210062,-1.3146834,11.937909,8.363613,-17.390064,-8.709885,15.890304,-14.260822,-8.871633,-12.482368,-13.963138,-15.112282,8.364992,-14.802294,12.374511,14.5253525,-6.4080434,-6.0767107,19.05695,12.386838,-16.95456,-7.9520636,-5.3743906
TCGA-P6-A5OF-01,2.4619443,4.6761518,-1.7086277,-1.7412266,3.4057732,-0.128478,1.0040439,-3.4703846,1.8224287,0.8844985,-1.8384968,-0.31193396,1.9745913,-4.4582324,3.4981132,9.739789,9.671218,-10.232862,-10.322854,-7.5234056,10.1508045,9.534454,-8.972919,-8.472041,8.719577,-10.430107,-11.62678,-12.702376,-10.873723,-8.147927,9.814563,-9.416058,10.451519,11.74902,-10.540329,-7.891141,8.275224,8.755876,-7.430926,-8.492607,5.0009227
TCGA-OR-A5JT-01,2.8425405,1.909533,-0.36924395,1.2393876,1.2153771,0.23958257,2.9370522,1.6068287,-0.5625258,1.7472188,-4.4705825,-1.5020323,2.8562138,-1.1720772,2.924658,-1.4220203,12.617659,-6.013127,-17.469904,-14.247421,6.8745437,13.866888,7.9401617,-7.872655,-6.4131246,0.38127926,-14.677438,-10.934381,1.6393723,9.712381,12.907633,5.376478,1.2820122,0.3074457,-21.274187,-12.118706,-11.790471,-1.6127493,9.832198,-9.193969,23.796543
TCGA-OR-A5KW-01,2.5499632,4.905934,-1.1855046,-2.0813513,3.4862542,-0.08544903,1.1389698,-3.0290685,2.0016644,1.5459018,-2.5191057,-0.80370057,2.2748353,-4.2949657,4.5218883,-0.87974113,13.445675,-6.13039,-18.298826,-15.475384,6.738132,13.895568,7.766172,-7.8933663,-6.147514,-0.12794624,-15.112056,-11.364351,0.45564273,9.008372,13.162486,4.638278,2.3807015,1.4452085,-20.785696,-12.192569,-11.727529,-1.1988113,10.298892,-9.27761,24.228853
TCGA-OR-A5J8-01,0.7938081,2.5538158,0.064650595,-2.1754384,2.0269723,0.114909425,-1.0036124,-2.5094156,1.5401436,0.27805564,-0.25905186,-0.29293182,-0.46798602,-2.7035298,2.9675658,3.9437826,14.007567,-7.232513,-18.39221,-17.018532,7.202705,11.998774,2.831649,-7.58447,-2.125882,-4.5525684,-14.668573,-12.100744,-5.432711,1.4249505,11.974658,-1.7166386,6.645577,7.3083897,-16.21955,-10.866849,-5.7838564,2.5632238,5.5982223,-8.60484,18.695457
TCGA-OR-A5JQ-01,2.2361147,1.5112035,-0.04355738,0.6794803,0.9247893,0.1614786,1.9129868,1.1981971,-0.31345305,1.3768762,-3.6593914,-1.1450043,2.288103,-0.96490216,2.7691216,-1.0906948,11.893948,-5.7942624,-16.216776,-13.176369,6.6667266,12.937134,7.123806,-7.4118233,-5.426876,0.11697391,-13.922315,-10.4749365,1.1948717,8.847836,12.140744,4.811189,1.5000038,0.59082466,-19.772451,-11.377199,-10.817979,-1.2909118,8.996814,-8.591242,22.228289
TCGA-OR-A5JV-01,3.0053654,2.328401,-0.82714987,1.1939392,1.6280863,0.16391616,2.9371982,0.7535241,-0.30676803,1.5180081,-4.0658827,-1.3632686,3.027961,-1.8044806,2.6698701,1.0070698,16.282553,-5.892205,-23.377579,-22.05971,5.1427236,13.287443,8.369753,-7.2436714,-7.7234244,-1.8898754,-15.975704,-11.954656,-3.332626,5.3350925,13.048911,1.6376698,5.3061657,5.249355,-18.894436,-12.224663,-12.416158,-0.3698348,12.273417,-9.555251,24.746904
TCGA-OR-A5KX-01,0.76393163,2.6913714,-0.3853273,-2.0766792,2.2555811,0.10429489,-1.1742572,-3.1394432,1.7254419,-0.24121213,0.24456951,0.07045194,-0.80326796,-3.0550787,2.2577326,13.337695,6.644367,-11.788149,-5.561556,-1.4824091,12.029562,8.661009,-16.550678,-8.892245,15.264471,-13.7640085,-9.175261,-12.612952,-13.515032,-14.025291,8.553902,-14.05696,12.046965,14.047089,-7.1785684,-6.275419,17.908554,12.08075,-16.218832,-8.108336,-4.137256
TCGA-OR-A5L5-01,2.592828,3.135291,0.12277185,-0.971528,1.8851357,-0.18177667,1.6480964,-0.105377235,0.48301056,2.4516964,-4.1640964,-1.3707986,3.0106378,-2.2497947,4.929803,-3.763726,11.272815,-4.7263627,-16.901543,-12.923506,5.455166,13.480701,9.915444,-6.6245375,-8.514589,2.6304383,-13.445519,-8.922117,4.435722,12.445172,12.071119,8.133921,-1.0250489,-2.6715426,-21.37744,-11.511183,-13.935983,-3.6018898,12.005445,-8.561916,24.464106
TCGA-OR-A5LR-01,3.0292165,2.1547816,-0.75689244,1.359255,1.4956024,0.277437,3.10605,1.1559361,-0.46787575,1.523937,-4.2560415,-1.4511139,3.0423298,-1.560779,2.594425,-2.1619062,12.376223,-5.7133026,-17.437395,-13.802538,6.5923285,13.970884,8.632969,-7.6983557,-6.9325795,1.0749154,-14.779067,-10.615266,2.5781054,10.8161,12.931092,6.3999863,0.6719424,-0.70020896,-21.73697,-12.149145,-12.577919,-2.3362286,10.495526,-9.223958,24.473682
TCGA-OR-A5LT-01,2.736015,2.4145384,0.1591413,0.16447686,1.3451848,0.028814282,2.286302,1.1433859,-0.30118155,2.3775218,-4.6242375,-1.6194811,2.9630532,-1.458951,4.3196325,4.456759,15.826159,-7.719711,-21.171139,-19.786196,7.1816053,12.979922,3.5657644,-8.0960045,-3.1064413,-5.064576,-16.277071,-13.311354,-6.2216964,1.4584931,13.031783,-2.261089,7.6213474,8.321561,-17.490637,-12.060585,-6.916087,2.6927707,6.8967624,-9.741895,20.668348
