TCGA-DX-AB2W-01,-6.3044596,6.096645,-0.23240452,-28.076738,-13.054076,12.805632,8.282078,-11.687399,-4.095905,-2.7253795,3.7453978,-1.5672494,3.0451975,1.9329561,2.1883118,-3.053797,4.0814137,-2.9872048,1.8723522,3.0719185,3.038534,-10.755606,3.0928156,-5.3689876,-5.2551503,11.246237,19.490105,-8.150348,6.285957,-1.0612148,6.6545134
TCGA-QQ-A8VF-01,7.0188894,14.321589,5.1280813,-30.78991,-6.62004,17.303282,2.6345682,-0.8754606,-3.7229025,-2.562523,2.1584694,-1.8471873,1.616887,1.8734423,1.781423,-2.6998687,2.973778,-2.7682445,0.89627916,1.2385713,1.8159026,-11.529629,10.139679,3.8293927,-13.647818,17.079542,10.228247,20.087254,13.287861,-9.900282,8.551174
TCGA-MB-A8JL-01,4.582152,16.123987,-4.874497,-31.206995,-7.096487,23.416925,-3.025969,5.6369004,-16.429136,-2.819421,3.2760198,-2.2114122,2.1955209,2.326252,1.8446709,-2.5856485,3.7990944,-3.7198277,1.2501371,1.0497602,1.4507239,-9.499781,-8.085646,15.163703,-3.9142678,15.870344,15.020821,5.6338816,20.29034,-2.0745928,17.20667
TCGA-FX-A2QS-01,3.4331648,19.404453,-9.438702,-35.81854,-13.109197,26.187956,-25.271877,13.45359,-3.6040182,-3.4264956,5.1806197,-2.2629278,3.5688956,3.3758297,1.8635523,-2.0049481,4.670285,-4.1222787,3.1074018,2.7850332,2.9434094,-16.503223,-6.190753,19.30693,-1.2159835,14.156414,16.157562,14.257253,15.09274,-1.4091285,11.935716
TCGA-X6-A7WD-01,10.867789,17.928015,2.570039,-25.88938,-13.025865,13.918455,12.735671,-16.34087,-3.71178,-1.8617984,2.489886,-0.632278,2.5301883,1.825254,2.337673,-2.840666,3.1637108,-2.8387694,1.8753191,2.12805,3.8658655,-8.86412,0.10998011,-0.7245322,-4.5984383,12.872733,13.675178,-13.447638,11.992515,11.06374,14.254551
TCGA-IE-A4EH-01,9.971465,9.063861,-19.22433,-19.768507,-22.896528,8.528992,16.594913,-26.223906,-9.838805,-2.6076121,3.553464,-0.88196355,2.691027,2.965245,2.9734168,-3.312506,3.643869,-3.0947802,1.8046305,1.574935,4.1542,-3.1779006,-3.0529044,-29.619753,-4.549995,-1.4931992,3.2162335,9.659284,13.218849,11.791487,13.59931
TCGA-DX-AB30-01,-0.11115166,24.229675,7.145202,-39.01224,-4.5325994,28.706861,-13.234186,3.6488836,-19.837303,-4.555782,5.354685,-3.7030468,3.4135451,5.2600994,2.9530663,-3.7079985,5.41411,-4.2297025,4.2361193,2.9862983,5.9821,-6.0950713,-15.78272,27.25653,-4.5389423,10.54378,21.542782,2.3891513,22.39168,-5.5215735,12.142939
TCGA-DX-A1KX-01,7.3641667,12.782607,-11.8366785,-27.331652,-15.520381,21.54247,-3.03759,-3.948443,1.0652057,-3.3966315,4.703967,-1.7527753,3.5583947,3.7847455,2.26974,-2.229084,4.485877,-3.777289,3.1381094,1.6304437,3.7640278,-7.864408,8.222387,3.1245346,0.0677381,4.617263,9.0331545,0.23064792,4.3424854,5.118805,5.083125
TCGA-JV-A5VE-01,6.0687904,14.7387085,-16.814608,-26.279577,-17.47924,13.094875,15.6474695,-7.660942,5.2359767,-3.4223042,4.082392,-1.9675299,2.9978096,3.1952167,2.51363,-3.0986538,4.2787857,-3.3575356,2.2588222,1.9363021,3.8550558,0.19460453,-0.7140657,-23.831049,0.024022143,-2.4297566,14.421873,0.020636683,11.97105,12.471594,14.385428
TCGA-DX-AB3C-01,-4.1837387,20.201464,4.206956,-25.188095,-4.96546,17.197266,8.018604,-9.533205,-49.02013,-3.3950028,2.5890372,-3.6142905,0.72792053,2.187035,1.2192956,-2.603595,3.0161784,-4.1945033,0.11640774,0.55360115,0.08913558,-7.7798753,1.1676399,-16.51453,-0.5255193,8.635211,-3.682542,-11.568596,24.916283,-2.746195,-2.8077285
TCGA-N1-A6IA-01,6.300186,15.944125,0.074132286,-33.52958,-11.508862,19.424635,-0.6999375,1.7897825,-10.645717,-4.2363133,5.956056,-2.797936,3.9232175,4.198459,2.4173052,-2.7108617,5.038263,-3.798452,3.875915,4.4742556,4.8387165,-9.890602,-2.626202,-9.370711,1.8388062,9.757425,17.715096,16.979498,17.559902,-3.7572634,5.7948866
