TCGA-AB-2834-03,-13.250355,-8.7623,5.9574337,16.08319,14.944578,16.540594,29.74051,-18.805744,3.2445612,-5.611665,-2.2998538,-0.87375146,1.8784114,2.5999925,-3.8471754,-2.0869231,-2.1915689,2.616439,-1.8904158,0.45585033,12.878287,-0.68303937,15.878655,1.4045124,14.121594
TCGA-AB-2937-03,-11.195512,-6.6768603,-0.08324129,12.263941,9.442643,13.440013,16.009464,-14.6407585,5.013121,-4.2863207,-0.43694687,1.9141101,0.3560148,3.6944668,-5.035801,-4.2158732,-2.2589524,-0.2267575,-4.2176013,1.5861943,13.592717,22.190485,11.428884,13.455946,22.837196
TCGA-AB-2816-03,-12.895602,-8.67644,11.788934,18.05086,22.880579,18.174398,37.954334,-20.892183,1.705165,-3.61164,-1.5233687,-1.0550597,1.6210071,1.8732975,-2.0515997,-0.7772286,-1.5552884,2.2198777,-0.94530696,-0.029250927,26.168167,-10.880992,9.41974,-6.7711654,-25.163343
TCGA-AB-2976-03,-13.595868,-9.228113,13.47962,19.447908,24.93585,19.861609,40.741497,-22.650373,2.2707748,-3.4483032,-1.4738076,-0.84889174,1.340971,1.6451772,-2.3336785,-0.71907246,-1.572792,1.9049027,-0.8100909,0.6456939,23.928074,-0.049517818,22.014996,9.0580435,-17.830065
TCGA-AB-2977-03,-14.154387,-9.179152,9.817265,18.535084,21.230267,19.059448,36.40577,-21.59339,2.403332,-4.3655114,-1.7323295,-0.7443635,1.4942439,2.068993,-2.9481382,-1.6988904,-2.0410335,2.1587992,-1.6961204,0.11237565,13.405254,-10.471288,1.7010275,-10.093675,5.579702
TCGA-AB-2869-03,-14.275522,-9.574584,11.999759,19.387346,23.518742,20.195393,38.348476,-22.717613,3.0028746,-4.2395926,-2.2248654,-1.3907145,1.726603,2.2809675,-2.6559618,-0.22645073,-1.6743152,2.4425683,-0.5981262,1.5243357,23.317886,-14.595538,10.494624,-5.0632267,-17.310762
TCGA-AB-2838-03,-12.915434,-8.111515,-5.188647,11.724111,1.2598791,13.547199,10.535433,-13.848952,4.2341876,-5.2412806,-1.9893005,-0.3366766,1.629822,1.5641979,-4.6939692,-2.4850707,-2.8344646,2.3595436,-2.4900746,0.6786443,2.8501315,5.5144644,6.263221,22.311968,11.921254
TCGA-AB-2830-03,-13.509007,-8.487825,0.14197242,14.201114,8.729868,15.5632105,18.713852,-16.858305,3.6265955,-5.4146714,-2.4695034,-0.7471793,1.6827749,1.9430068,-4.21184,-2.2381785,-2.7359653,2.5205293,-2.166381,0.5458003,6.268509,13.93427,-1.3023962,-1.2805858,9.87238
TCGA-AB-2884-03,-14.651601,-9.869061,11.844869,19.547333,23.249342,20.094988,39.638958,-22.867262,2.539226,-5.0779505,-2.31609,-1.2853097,1.941433,2.6919587,-2.9931047,-1.1642872,-1.407356,2.7388785,-1.2318652,0.3338661,15.078504,-2.4205868,7.1096306,-2.751233,-16.0362
TCGA-AB-3001-03,-11.217243,-6.720493,-7.9351377,9.27066,-1.9310224,11.459107,3.0479662,-11.221479,7.7850947,-4.9133043,-0.50182295,1.874364,1.2519915,0.5159863,-7.181075,-4.5383654,-4.52508,0.5536638,-4.5902343,2.4240012,21.524952,13.237892,16.695671,-4.839674,17.160105
