TCGA-KO-8404-01,-2.8803144,-4.9000635,-3.90833,0.19224831,3.8096187,-5.224276,-0.25445208,0.2176488,-5.745929,-4.638982,5.202265,1.3144385
TCGA-KL-8336-01,-7.3752832,-7.46717,-7.174769,3.410865,1.817507,-2.4838889,2.7541993,-1.8013244,-3.2044127,-2.8189352,2.367523,-1.6111765
TCGA-KL-8345-01,-7.583047,-7.2334504,-7.2415624,2.9396834,1.3902504,-1.6401203,2.7414746,-1.7621613,-2.324429,-2.187812,1.1623958,-1.4412615
TCGA-KN-8421-01,-6.591974,-6.309192,-6.2991056,2.240889,1.3261642,-0.94167167,2.008804,-1.2900281,-1.7305281,-1.610481,0.96261466,-1.2442914
TCGA-KO-8417-01,-7.6429925,-7.1128993,-7.308984,2.752445,1.2636162,0.020606356,2.4108336,-1.7826624,-1.3855556,-1.1451569,0.8550123,-2.0291615
TCGA-KM-8438-01,-6.760672,-6.798369,-6.5889525,3.045876,1.5506154,-0.91863954,2.5212831,-1.752599,-2.1532826,-1.8255771,1.5153403,-1.9269482
TCGA-KL-8340-01,-7.7625103,-7.526216,-7.447986,3.6809673,1.2728089,-0.3166953,3.0860453,-2.1880403,-2.0271423,-1.4273282,1.4993968,-2.7822926
TCGA-KO-8406-01,-7.47503,-7.3371224,-7.2910943,2.94268,1.2773423,-0.30233827,2.563681,-1.8639041,-1.6781204,-1.3812566,1.0240815,-2.048611
TCGA-KO-8408-01,-7.662564,-7.6176624,-7.421388,3.0007782,1.649053,-1.1305572,2.2817793,-1.6036637,-2.3713021,-1.8606384,2.0616906,-2.0392263
TCGA-KM-8443-01,-7.7065487,-7.1480417,-7.2100916,2.6532936,1.0231918,-0.055550307,2.4248435,-1.6655835,-1.2341936,-1.0387189,0.72967714,-2.079
TCGA-KM-8442-01,-8.178886,-8.046962,-7.711056,3.3705196,1.2165724,-0.2878383,2.8957086,-1.961522,-1.6237452,-1.383645,1.1211464,-2.4641309
TCGA-KL-8327-01,-7.388407,-7.359318,-7.2243795,3.3803892,1.3902004,-1.5803437,3.022197,-2.0003164,-2.4442282,-2.2328994,1.317489,-1.7775935
