TCGA-D5-5541-01,18.393555,-13.946673,-10.928177,-12.474716,1.4910761,-3.139844,-0.8810695,3.760812,-1.4576018,1.0967474,-0.014263214,-23.113426,-7.5206356,-0.38713574,16.452705
TCGA-F4-6808-01,12.948522,-6.1267667,-0.84537387,-10.240105,1.1443121,-4.48748,-1.291495,5.0688543,-1.5321814,1.5012593,-0.22659904,8.465761,8.979972,-2.4258726,-14.122057
TCGA-A6-2680-11,23.716373,-16.300356,-9.467543,-11.349876,-2.1017325,-4.6559143,-1.186103,0.03597061,0.733176,0.006776156,1.9181137,-6.7981386,-1.4814308,3.3168452,-8.324699
TCGA-DM-A285-01,17.184114,-10.941123,-1.0942078,-11.39806,0.7147785,-3.5600247,-1.0280677,3.2140913,-0.39126682,1.2768109,0.28360465,21.984207,0.4315038,6.5321913,-7.6668434
TCGA-A6-6781-01,23.29952,-20.364206,2.5814276,-12.246769,0.20858683,-4.180175,-2.6961467,2.3981311,-0.6611715,2.5043626,0.41626242,-11.78265,3.1161883,14.925546,10.945779
TCGA-F4-6807-01,23.461483,-18.822313,-8.768117,-13.030324,0.1447552,-3.8729646,-1.3026918,3.219579,-0.36209056,1.4858047,0.22756438,19.649271,-0.4881396,2.7900503,-9.917016
TCGA-AY-A54L-01,10.923618,-3.0571408,9.166206,-8.53646,2.232553,-3.872939,-1.18464,3.3883603,-1.6638145,2.3739486,0.5621138,21.148071,-1.842736,4.104905,-13.951413
TCGA-A6-5661-01,13.149676,-8.113882,22.66387,-6.8625245,2.3763716,-1.9515862,-0.7265002,4.529418,-1.8109075,0.9892937,-0.972286,29.580404,-9.793837,4.39236,-7.051739
TCGA-DM-A288-01,9.39357,-4.727017,12.87658,-7.5998473,1.4929963,-2.6300962,-0.870905,3.8922935,-1.1943736,1.360193,-0.5328044,1.2393426,-7.538341,12.744059,8.394027
TCGA-QG-A5YX-01,11.179374,-4.051628,12.705817,-8.071651,2.3364587,-3.4367042,-1.5207359,2.890648,-2.7442422,2.1111212,0.4977681,3.58474,-1.5289574,-4.0668774,-10.708611
TCGA-AD-A5EJ-01,13.751972,-8.832503,24.430147,-7.2835054,1.8074669,-2.8084567,-1.4072664,3.201925,-1.3551962,2.047882,-0.48606166,32.63131,-12.317568,6.107345,-5.803277
TCGA-G4-6628-01,17.90039,-14.907021,12.38276,-8.648092,1.3617902,-2.5762718,-1.7546114,3.6899064,-0.808039,1.2849535,-0.5010712,13.765581,-2.3782024,5.6139226,-1.2896383
TCGA-D5-6531-01,17.157242,-12.619031,2.7660513,-10.340222,1.3478651,-3.5513608,-1.2868149,3.9765525,-0.70419925,1.421321,0.09768497,21.465473,-5.3335123,7.3939404,-2.4279394
TCGA-DM-A28M-01,8.872278,-2.6022458,16.83553,-7.751364,2.4861436,-2.6146665,-1.0344267,4.1748414,-2.1033287,1.1734952,-0.425916,3.426232,-5.2240934,11.115843,8.725318
TCGA-CK-6751-01,14.909414,-10.358049,12.062927,-9.04464,1.3212057,-3.314922,-1.6306484,4.2429004,-1.399186,1.4063001,-0.41415548,42.46775,6.7095914,2.033342,-27.119837
TCGA-F4-6854-01,18.585323,-12.663687,-8.200139,-12.166501,0.39289093,-4.3137283,-2.1757236,2.79141,-1.4169103,2.5660384,0.66625816,14.260288,-5.22707,-3.2512887,-10.075548
TCGA-A6-6142-01,20.132055,-15.137273,-13.604321,-13.209364,-0.0055657793,-4.4841356,-1.559882,3.3771675,-0.2894945,1.900167,0.43703872,-3.6841218,10.012602,2.6832669,-10.452854
