TCGA-55-8087-01,-22.667055,-1.986668,-6.341457,-6.3027554,-9.719314,25.905014,-7.8127637,0.25551236,-1.2301142,-1.1725972,-0.8437697,0.9628734,1.5178955,3.3498538,-0.9045751,-12.066742,-19.83526,14.977137
TCGA-MP-A4T8-01,-19.99276,-6.3333325,6.067324,5.568607,6.6982656,23.987772,-3.2727997,-0.8228085,-0.034755606,1.1311619,0.03713715,2.6771266,-0.74752796,2.0511017,0.06740082,-13.270964,5.5581436,27.99245
TCGA-L9-A5IP-01,-14.02209,5.5729804,20.54037,12.582251,15.724063,21.45597,-4.161025,1.7146038,2.8534706,2.1783745,2.7369027,3.711736,-0.7095778,0.16437364,0.70805675,-7.3615727,-2.1441848,-14.212152
TCGA-55-6979-01,-25.32871,-10.169715,12.166586,-5.1053305,-1.3379016,28.655947,-3.2867227,-0.5020341,-0.16875435,-0.111752674,-1.0325596,1.6259403,-0.2141873,2.874049,1.0515934,-7.528156,-12.575561,-14.009312
TCGA-69-7980-01,-24.330017,-10.406033,7.451811,-1.1011727,-5.064958,29.143244,-8.654173,-1.6079043,-0.8157429,-0.0009203511,-2.8999727,-0.18316443,-0.13994333,2.8156812,1.467325,-12.851229,-8.15869,-5.972771
TCGA-62-A472-01,-20.19763,-6.7806005,5.300485,-3.6600296,10.136017,23.58583,-7.141955,0.35443363,0.19005671,-0.85108227,0.9069929,2.318698,2.059202,1.9471638,-0.30887088,4.10371,-0.31019193,29.073116
TCGA-55-6642-01,-23.163101,-3.0592666,2.4896631,-0.03548895,3.874033,26.417242,-7.0926147,-1.2573261,-0.7824513,1.2820244,-1.0375714,1.2112488,-0.1490696,1.7994058,1.2918645,-5.100268,10.203044,16.526403
TCGA-86-7701-01,-27.129068,-6.964841,-6.8799944,9.708869,8.376807,28.530035,-10.328423,-0.36821452,-1.4895201,1.7889043,-1.6750823,0.4697751,-0.63011575,2.2404726,0.5308297,-3.8390388,6.814202,24.04542
TCGA-62-A46R-01,-20.512226,-6.31978,1.678254,-12.561674,-2.327411,23.365175,-2.634882,-0.5159215,-0.1386252,0.6963899,-0.9716838,0.6233915,0.9979862,2.3904433,0.13497378,-6.098996,-3.8307054,3.5557826
TCGA-62-A46V-01,-21.800549,-1.8337003,10.436107,-1.616827,-7.8847938,23.335213,-0.55740577,-0.71316946,0.97192746,2.0153434,0.8642829,3.6960762,1.7871203,2.636322,0.34405434,-0.944758,-6.694194,11.363543
TCGA-44-6146-01,-20.777115,-3.9093888,1.1183007,2.8657835,10.145358,22.504921,-12.29367,4.4076357,-3.4363666,0.8632813,0.6793521,0.6002296,-1.5647987,0.6720126,0.5443354,-4.2928953,-1.523579,32.364426
TCGA-55-7914-01,-21.388947,-2.8232627,4.6931715,-4.43276,-1.0174518,22.366945,-8.897253,0.48041618,-0.44546127,0.50267464,-0.6550642,1.2972581,1.2143202,2.5701566,0.36098915,-8.235298,-1.6686472,21.82199
