,6,13,25,27,28,10,23,24
TCGA-63-6202-01,-8.875078,27.648163,-11.381037,6.643318,-6.093601,1.6696616,-16.400167,9.0344925
TCGA-98-A53I-01,-17.148981,-11.972707,6.313619,-2.8724136,-13.178327,1.8627865,-15.219773,-0.49910158
TCGA-58-8391-01,-13.402913,-8.224648,-0.21366857,-8.776972,-10.19172,1.8643426,-10.920789,-8.009637
TCGA-85-8580-01,-17.238808,-8.634792,-11.7773695,-0.345827,-11.887282,2.1220934,-6.985026,-0.094295934
TCGA-92-7340-01,-14.852844,6.885697,-2.0778878,-3.592401,-10.583022,1.1257731,-12.2206,-7.8073473
TCGA-85-8287-01,-16.443077,10.319495,4.4199123,-6.585874,-14.643064,1.0482862,-12.508715,1.8543768
TCGA-56-8622-01,-14.408323,6.8624845,-13.56391,-5.176414,-11.886091,1.1598487,-16.428625,-5.0467405
TCGA-22-5471-01,-17.858326,-10.310903,1.3725705,-1.8336068,-12.071021,3.1345174,-19.196602,-0.36532408
TCGA-85-A4QQ-01,-14.03626,1.420814,-3.9035091,-5.826395,-10.11994,2.5650516,-16.497332,-1.3832736
TCGA-22-5480-01,-14.039641,9.761079,0.69053054,1.205648,-11.669733,2.44648,-18.358534,-17.66123
TCGA-58-8388-01,-14.481172,15.529398,1.8994706,-2.873741,-14.242046,1.8210057,-12.693991,-5.158234
TCGA-63-7022-01,-15.954989,5.8803134,2.0038252,-5.2671566,-11.162717,1.7558557,-3.6625562,-4.5735426
TCGA-85-8584-01,-13.761336,25.475237,-4.1718903,3.2996738,-9.271707,1.9907804,-12.17459,9.557262
TCGA-77-8128-01,-13.993178,-22.06589,-2.721342,-4.0058155,-13.552987,2.0465279,-21.778328,-9.814878
TCGA-85-7699-01,-14.874439,4.056828,4.661483,-1.4967358,-13.2229395,0.7274145,-20.57794,-15.032942
TCGA-33-AAS8-01,-13.225814,-8.768333,-6.9353743,-5.123912,-10.95529,3.2987003,-7.769897,13.062326
TCGA-56-8626-01,-16.307478,7.9148164,-7.1320753,-6.658862,-13.260829,2.5208921,-8.111278,9.335263
TCGA-43-6773-01,-15.411246,9.874132,-3.8716843,-6.7820697,-10.586213,1.9634191,-9.118347,5.9765673
TCGA-77-A5G8-01,-15.498514,-8.13731,-6.5159016,-9.334951,-11.49463,1.9295404,-18.374191,1.9076846
TCGA-85-8355-01,-19.081842,-1.7246122,2.7385778,-5.738621,-12.026569,2.276914,-9.962828,9.311968
TCGA-22-4593-01,-14.609754,-3.2013822,-2.1982772,-6.3656125,-12.268142,0.18848057,-27.450794,-18.201647
TCGA-85-7843-01,-16.58821,-3.3777728,1.2977197,-7.540493,-11.911294,2.4427507,-19.21951,-21.465385
TCGA-NC-A5HE-01,-15.322902,2.630352,3.9604766,1.0171682,-10.787286,1.6270844,-14.122388,4.386423
TCGA-85-A50M-01,-11.348395,21.058838,-8.458097,1.9309888,-9.45849,1.62618,-14.341575,13.753274
TCGA-NC-A5HI-01,-15.527291,-3.882584,-0.6175897,-8.213997,-10.703885,2.1433067,-12.385092,-6.9260254
TCGA-77-8009-01,-11.974795,-17.335829,4.3741474,-3.1401196,-10.338434,2.020387,-19.746876,-7.2202506
TCGA-43-A56U-01,-20.359629,13.087681,6.7277117,-4.918505,-11.662145,3.1020133,-6.9634533,1.1840332
TCGA-68-A59J-01,-17.55387,-3.9292438,-4.245058,-1.8272818,-10.715376,2.0856001,-5.357492,10.249727
TCGA-34-5236-01,-16.53011,-10.252127,-8.271182,-2.69571,-10.382094,1.0310676,-11.431356,24.904676
TCGA-56-7223-01,-12.62756,-13.972657,-3.874128,5.852035,-11.093844,-0.15279119,-15.08198,18.468945
TCGA-21-5783-01,-14.685828,-3.5032713,-1.8045189,1.4112148,-13.307143,0.7350424,-11.094497,3.0707548
TCGA-85-7950-01,-14.87448,3.3996608,8.297444,-3.9522765,-12.296652,2.2004743,-10.237652,-6.7534165
TCGA-77-8153-01,-13.788375,-20.766363,-1.5234445,-8.679973,-11.777466,1.707928,-9.053371,-5.2535725
TCGA-L3-A4E7-01,-15.1697855,17.533054,-5.153819,-8.073186,-11.727328,2.4675965,-9.393742,3.2948325
TCGA-90-A59Q-01,-16.08204,14.55195,7.005698,1.4748263,-11.161007,0.5820705,-5.3800836,11.550377
TCGA-94-7557-01,-13.780781,6.6594872,-8.619047,-6.4423046,-9.642059,1.0909108,-3.5829058,10.801123
TCGA-96-7545-01,-14.966839,5.725815,-9.988185,-3.115212,-10.59791,2.095322,-11.375136,8.012705
TCGA-85-6798-01,-12.281344,-21.137081,-5.830249,-5.740694,-11.663338,1.780127,-13.020826,4.235668
TCGA-98-7454-01,-12.507704,28.337,-8.288071,1.4204327,-8.297073,1.4519676,-13.100257,2.6208687
TCGA-56-8083-01,-15.989329,-4.5891805,0.61577415,0.57805794,-14.906993,-0.89521986,11.982519,-6.55497
TCGA-85-7696-01,-17.641378,-9.323899,1.5642238,-3.4183078,-14.236648,1.8113587,-11.556382,11.601957
TCGA-77-A5G6-01,-15.142749,-2.5353162,1.272079,-7.8543806,-12.8847,1.7731649,-13.149682,-3.6101649
TCGA-90-A4ED-01,-16.132034,2.8156211,-0.01043497,-12.980648,-16.113653,1.5512551,-12.443647,-2.7245126
TCGA-56-A4BX-01,-15.848771,-24.490839,-2.1135821,-6.790669,-14.604053,1.8985137,-27.486792,-12.473247
TCGA-NC-A5HG-01,-11.646613,-6.730578,-6.6823087,-5.722557,-10.906534,0.8925573,-27.15029,-25.991089
TCGA-37-5819-01,-15.633952,8.810944,-10.786951,10.210584,-9.151382,-0.23198418,-8.476122,19.423683
TCGA-77-6843-01,-14.703612,-16.773245,-4.906533,-0.28228322,-11.030284,2.851581,-13.818533,17.100058
TCGA-77-8130-01,-13.830274,7.5668674,-9.527338,-5.16078,-11.3031,1.6153117,-19.295685,-8.843643
TCGA-34-5928-01,-13.011098,3.7066746,1.2727289,0.07470401,-10.836356,0.76783556,-12.658333,8.847273
TCGA-22-A5C4-01,-14.340501,7.6741414,0.20089759,-5.1920667,-12.268543,1.614514,-25.51848,-10.172159
TCGA-33-A5GW-01,-15.430551,-11.004769,-5.739674,-5.080146,-8.999666,2.1338596,-14.024436,6.3104024
TCGA-94-8035-01,-15.706763,-4.5667324,-10.943705,-2.1901252,-9.538499,2.4065323,-3.638421,-2.79723
TCGA-94-A5I4-01,-15.513105,-7.5601153,-7.0533724,-6.6005826,-13.000751,2.862225,-14.885965,-0.20476086
TCGA-94-7943-01,-15.149736,10.175134,-7.4026833,-2.107334,-10.883719,2.4338353,-13.847135,1.7257886
TCGA-85-A53L-01,-14.156304,0.56587887,0.6801949,-3.9327393,-13.162984,2.3659668,-14.134215,3.942055
TCGA-98-A53C-01,-14.765533,28.654036,-3.8381414,-3.0712433,-11.352748,1.560772,-3.7475924,10.059192
TCGA-56-A4ZJ-01,-15.206489,21.416248,-4.2971115,-5.6080875,-10.713313,2.192111,2.7369552,8.834492
TCGA-77-8145-01,-16.223534,-4.1702847,-2.594249,-7.8843193,-12.690263,0.20523107,-8.529144,-2.800868
TCGA-O2-A52W-01,-15.817055,3.3477833,-3.62177,-9.4657755,-12.431547,2.8267102,-15.193645,-0.40883744
TCGA-63-A5MV-01,-18.25728,-4.1231837,6.0364494,-6.304418,-14.232442,1.3199272,-9.07729,-2.175871
TCGA-34-5231-01,-16.904781,-7.558359,-4.4296155,-4.5717344,-11.420458,2.3778214,-26.849022,-32.203083
TCGA-33-AASD-01,-13.447487,-14.684005,-0.87022305,-9.0402155,-11.155124,2.2670286,-12.13978,26.794666
TCGA-77-8140-01,-13.787236,5.246779,-6.7034116,-10.140544,-11.494511,2.0027456,4.643449,-7.334507
TCGA-39-5019-01,-18.55093,-5.2632465,-1.7284815,-3.5881102,-12.145045,2.304473,-15.496717,15.5120945
TCGA-22-5478-01,-13.678082,9.161895,3.1397145,-6.879691,-10.733494,2.394877,-6.4267707,0.15973692
TCGA-90-7964-01,-13.793466,16.794287,-9.833756,-6.2250066,-9.464723,2.2926543,-9.6434555,9.844654
TCGA-68-8250-01,-15.078018,16.048897,0.115847245,-8.143213,-11.086991,2.5120974,-17.274063,0.17788313
