TCGA-ED-A627-01,-14.1381445,-9.119499,2.976059,-1.2311473,0.052360013,3.2166069,0.90459156,1.001261,3.805226,-7.116228
TCGA-2Y-A9GZ-01,-14.118872,-5.2823052,3.0789392,-1.7577566,0.29318163,2.122649,0.15775642,-17.945637,14.052419,-14.805041
TCGA-DD-AACX-01,-9.971903,6.0582337,2.051701,-1.7009676,0.07587595,0.86504674,0.6525114,-12.749791,-7.3092976,11.824914
TCGA-DD-AAVR-01,-11.610972,-8.335896,1.9245071,-0.67285776,-1.284706,2.4991848,1.8797807,-5.34388,-1.2376499,-3.5772827
TCGA-G3-A25T-01,-11.211207,-8.276417,3.5039537,-1.925496,1.6440555,3.655213,1.8214434,-11.700403,12.232468,-6.2866373
TCGA-MR-A8JO-01,-15.094787,1.8283656,2.6735797,-1.1634551,0.14346841,2.7769315,1.0171013,3.5012991,6.023431,-4.0675545
TCGA-DD-AAEK-01,-12.455545,-0.77862996,2.7819917,-1.3796968,-0.40343052,2.136651,0.83667034,1.8971949,-4.7120905,-2.4811013
TCGA-DD-A1EE-01,-11.721854,8.419475,1.6529963,-1.4072717,-0.8604684,1.3603901,1.1230288,-13.634005,-2.2544858,17.437546
TCGA-DD-AACL-01,-14.371476,7.2402,5.9871683,-3.4648883,2.4937985,4.3574142,-0.60043365,3.5616026,12.235301,-14.996611
TCGA-KR-A7K8-01,-12.458914,-5.9424086,2.889618,-0.79086125,0.022249453,2.6688876,0.6922361,14.603509,0.877051,-0.43957362
TCGA-FV-A3I0-01,-11.089402,-3.6073515,3.239687,-1.5180433,1.6903218,4.251472,1.723733,-10.146117,10.57446,-11.848139
TCGA-DD-A11B-11,-12.987205,-17.375238,2.4950385,-1.5055317,-0.9186466,1.8629478,1.4729985,0.91482705,3.0623558,-7.2697716
TCGA-DD-AADA-01,-9.776627,-15.354818,2.6600208,-2.063851,-1.6136621,3.3020685,2.3046288,-20.909603,8.12684,-4.8937135
TCGA-G3-A5SM-01,-15.377732,-0.48367044,2.9663525,-1.1564957,-0.32105204,3.0210953,1.1146466,1.7822487,-0.85656714,8.025806
TCGA-G3-A3CH-01,-11.753026,-12.936775,1.8523492,-0.41431826,-1.7512814,1.8625985,2.4745648,-5.593719,2.1017778,-3.3439815
TCGA-G3-AAUZ-01,-10.723952,-13.737324,3.1171706,-1.2354459,0.29964143,2.604419,1.5560026,-1.8853664,-2.0612414,6.486031
TCGA-DD-AAVV-01,-14.098546,-1.298739,1.3824862,0.30432272,-0.7722448,2.1177752,1.4012283,-1.24518,0.06261107,-4.7388678
TCGA-DD-A4NP-01,-9.503412,-5.3365493,1.3736674,-1.4915842,-1.9691743,0.61819416,1.8075387,-0.0028198492,2.5450265,-4.830843
TCGA-ED-A66Y-01,-11.016261,-6.6230693,3.4730475,-2.2846017,1.1829888,2.1450431,1.259117,-12.490633,5.880694,-10.341965
TCGA-LG-A6GG-01,-13.729101,0.066762246,3.5131638,-1.2844486,0.17257428,2.685199,0.5547282,-1.8365457,0.14034006,-12.725778
TCGA-DD-AAE4-01,-10.663436,-12.985145,2.6936877,-0.64504516,-0.14922738,2.2030218,1.0482007,-19.056244,6.785681,-9.399393
TCGA-HP-A5MZ-01,-14.994346,-1.2103882,2.6794565,-0.9960435,-0.9360437,2.964006,1.6816851,-0.4063878,4.53553,3.3096273
TCGA-G3-A5SI-01,-10.818072,-12.257492,3.6799624,-2.269778,0.5905445,2.4186044,2.0647514,-8.578378,2.2278125,3.3831809
TCGA-DD-A1EI-01,-14.768526,-1.7737097,2.500259,-0.79205686,-0.42004487,2.0538633,1.9619795,-1.6678867,3.0568004,-0.34326667
TCGA-G3-AAV1-01,-11.637652,9.186138,1.4011372,-0.79452753,-0.60288686,1.0591358,1.2456323,-6.354981,-1.4236348,5.038371
