TCGA-D7-A4YU-01,16.777246,-9.231023,-8.477177,-13.811758,-0.5336083,-0.17143278,1.1367598,-0.3123461,0.53285736,-2.3086336,6.651893,6.2802606,1.6563114,-12.100361,-4.271038,-12.766913,-5.9756346
TCGA-CG-5725-01,14.921003,-6.968176,-7.834299,-21.085022,-2.2836597,2.7309992,0.68771845,-1.475896,-1.2486342,17.600414,6.369637,1.3120756,-27.996132,2.0533144,15.694674,13.450978,-2.144944
TCGA-FP-8209-01,19.081232,-6.0648503,-13.696615,-53.34162,-0.5514918,0.8027893,1.0601149,0.19016732,0.09450199,9.636308,4.398735,2.053168,-20.72953,7.177414,12.352017,3.9607658,-0.9644301
TCGA-BR-6801-01,17.323458,1.8393226,-7.6782575,-7.1142244,-1.040932,-0.28351846,1.4789095,-0.28959075,0.11444686,7.559178,12.241825,2.7537448,-16.563578,2.1447039,5.59066,9.850534,-2.8489478
TCGA-BR-A4J2-01,19.005089,-0.13191225,-11.1489935,-33.249107,-0.2764273,0.25309408,1.5119079,-0.09637767,0.4905072,4.8175945,3.1472442,3.6202016,-7.4415913,-8.902928,6.461901,-5.6271605,-2.9459002
TCGA-VQ-A91D-01,12.220966,-5.432423,-12.330441,7.049406,0.9315222,-0.29186788,-0.84018034,-1.60822,0.3999144,-2.2867217,13.966763,5.915414,3.7588403,-7.4307213,-10.080157,-7.73751,-7.0216627
TCGA-BR-7196-01,20.474962,7.6794868,-10.655588,-25.707325,0.14278561,0.0849888,0.7280317,-0.3031064,0.50269324,3.8927357,14.862066,3.092538,-7.386495,2.7576764,-1.7609856,1.8271716,-4.2164516
TCGA-B7-A5TN-01,18.181414,-0.4796641,-1.4600686,-6.9526405,-0.20949073,-0.3115725,0.6114374,-0.7106815,0.28171712,5.0748863,1.1971645,0.72460675,-20.595695,-3.2784855,12.170868,5.729916,-1.8150101
TCGA-FP-7735-01,20.770723,1.8185675,-8.368174,-2.3200939,0.8984827,0.18050522,0.9939382,-0.10401379,1.0327406,7.741141,6.0249314,2.1321557,-15.484186,2.2497983,8.900831,9.927801,-2.5997279
TCGA-KB-A93J-01,18.607004,-12.613633,-9.893333,7.5808716,1.8069454,-0.06532506,-1.1154834,-1.1290506,0.8229146,5.515582,3.3880427,4.6568966,-17.71412,1.6320963,10.966088,4.089467,-2.0364032
TCGA-CD-A48C-01,16.86702,-3.31409,-2.086825,-7.8723974,0.023869798,-0.48790887,0.2127949,-0.98152244,0.32900456,0.7894686,17.535402,6.838859,6.870964,-16.171265,-18.098904,-1.4612302,-10.567119
TCGA-IN-A7NR-01,16.820307,8.519768,-5.5128,1.1091634,-0.75723135,0.38169166,1.0917532,-0.69268924,0.0005078856,5.850318,9.921172,3.8972282,-10.754429,-1.248707,-4.4673495,4.4168315,-6.0862675
TCGA-IN-8462-01,16.866705,11.83585,-2.1660576,-2.3966434,0.20413868,-0.74135274,0.3522801,-0.82713336,0.65546143,4.8948746,10.436166,4.5925393,-0.1964818,-5.741543,-4.8240623,-0.11722939,-7.4339447
TCGA-VQ-AA6A-01,15.708931,-6.663815,-7.591797,8.808076,0.3091366,-0.096993804,-0.3795405,-0.8694343,0.17545298,12.193466,6.869701,4.168776,-19.802979,-4.9747896,11.102914,2.2321599,-3.7675483
TCGA-D7-5577-01,18.204678,4.1527314,-12.621052,7.99131,-0.30224326,-1.4270462,0.3291656,-1.504231,0.64293957,-4.285554,18.868292,5.3012724,3.4961295,-5.220122,-17.862095,-4.491367,-7.9240227
TCGA-IN-A6RR-01,15.085173,-1.9499011,-4.7365274,10.443899,1.2300954,-0.971822,-0.13358966,-0.9514273,1.1488416,-1.339537,4.8504586,5.64925,2.4000285,-13.880916,-5.994211,-12.436788,-6.906451
TCGA-F1-A448-01,17.595427,7.1322856,-3.4487653,0.25574318,0.43690506,0.049816843,0.40579003,-1.106791,0.48651192,1.8995844,15.355894,3.0030277,-2.1988358,-2.6750693,-5.245774,4.1147223,-5.4409094
TCGA-RD-A8N6-01,18.109077,-1.8864594,-5.1091022,-22.620396,-0.17959227,0.6452316,1.2187933,0.6874274,0.4959756,11.397046,6.84308,2.4641786,-22.880938,-3.4225156,4.4399867,8.651641,-2.5982354
TCGA-CD-A4MG-01,13.261486,6.966183,-0.951332,-1.3005284,0.16136718,-0.5187764,0.7493831,-0.90653116,0.6149933,-7.8888617,6.450033,5.7291555,5.18901,-17.887016,-7.6513004,-17.254826,-5.9473305
TCGA-HU-A4G2-01,15.563351,13.155903,-6.4779687,7.3509407,1.4887599,-1.2294657,-0.5999133,-1.5650185,1.2103318,-6.849426,10.188562,5.848277,2.7890596,-11.566272,-8.124862,-15.9691105,-6.1275177
TCGA-BR-8589-01,16.582853,1.1593652,-18.206749,10.01107,0.49881473,-0.6550469,0.5728698,-1.002064,0.86088705,-2.5322392,17.721518,3.8419166,-0.7897879,-2.4185147,-9.426354,-2.725492,-6.0638695
TCGA-BR-A4QL-01,7.6272106,-1.8831456,-4.6183615,13.6957,0.64354146,-0.7048783,0.6013442,-1.0604516,0.7868159,-13.823035,8.921618,6.2708073,13.285621,-22.977837,-21.544239,-19.091927,-8.289203
TCGA-CD-8530-01,20.325161,2.8335779,-5.0832214,-27.88369,-0.85104936,0.9024655,1.2176868,-0.15658075,-0.24380164,8.683494,5.9963846,3.9163446,-15.037769,-2.2200482,8.837693,3.0195377,-3.2973917
TCGA-VQ-A8PH-01,14.593649,1.1840125,-10.667398,-0.404847,1.3718617,1.5409493,-0.11116532,-0.23383431,0.16246453,12.074166,6.297044,1.9951583,-21.978687,0.20750019,13.91069,7.644596,-1.9960976
TCGA-BR-8369-01,16.19818,-3.08696,-4.5549655,-17.375267,-0.44615525,0.11850694,1.3366239,0.007079065,0.353999,0.44373557,12.491616,4.2207932,2.2803814,-11.426906,-13.160998,-1.4792209,-8.400967
TCGA-BR-6453-01,15.663641,5.7273684,-9.551403,-13.830244,0.4634523,-0.2328027,2.0440114,-0.32541466,1.3436625,4.054749,14.359547,1.8345816,-7.0040073,1.8086917,-0.8750365,6.0763803,-4.4165154
TCGA-D7-A4YT-01,14.955473,-4.540622,0.7788969,-5.753188,0.56331956,0.24773884,-0.21145763,-0.9644576,0.25458884,4.5969186,-7.3170843,1.2458133,-20.305351,-7.8333144,19.837309,-6.2946095,1.2069849
TCGA-D7-8575-01,19.201445,-17.817156,-1.1028712,-0.29322228,1.0368688,-0.95542884,-0.38344657,-0.99091077,0.8927717,1.2576114,4.3068557,3.8002152,-7.0557556,-3.4782503,2.9797916,3.4898322,-3.6722243
TCGA-BR-A4J7-01,19.194923,-2.7375624,-6.995023,-37.545525,-0.65966004,0.36724308,1.2512715,0.049895443,0.1656178,1.3534933,-1.8479849,1.0531497,-13.176807,-7.6188602,12.327192,-2.9494193,0.2611009
